,t,Ax,Ay,Az,Gx,Gy,Gz,phi_acc,phi_gyro,phi_cf,theta_acc,theta_gyro,theta_cf
1222,22.56685853,0.13671875,0.012451171875,0.8681640625,-15.2442748092,1.8702290076299999,4.37404580153,0.8116754931105985,-3.572776009499444,-1.818995408455427,8.948552704597487,8.167098012507209,8.47967988934332
1223,22.5852906704,0.125244140625,0.005615234375,0.883544921875,-9.25190839695,-1.57251908397,2.3053435114500003,0.3605256295746714,-2.013224974912531,-1.06372473311765,8.067870795648188,8.528078685981024,8.34399552984789
1224,22.6037476063,0.12158203125,0.0087890625,0.83447265625,4.60305343511,-0.763358778626,-0.259541984733,0.5971396870841179,-0.9968739162884029,-0.35926847493939457,8.289168430236513,8.333306534070058,8.31565129253664
1225,22.6222035885,0.130859375,0.02490234375,0.83056640625,5.786259541980001,0.343511450382,-0.35114503816799997,1.6964343092144791,-0.23570490050307358,0.5371507833839476,8.949642382826896,8.319718248730423,8.571687902369012
1226,22.6406505108,0.1123046875,0.023681640625,0.84033203125,-10.3511450382,2.27480916031,1.7557251908400002,1.6000238372397715,0.2895213698398599,0.8137223567998245,7.609102821736316,8.591391562914335,8.198476066443128
1227,22.659105539299997,0.124267578125,0.01220703125,0.826171875,-12.748091603099999,3.6564885496199997,1.3435114503799999,0.8370922660703977,0.3933793150392108,0.5708644954516856,8.55302676995155,8.226919057628335,8.357362142557621
1228,22.6776657104,0.118896484375,0.007080078125,0.852783203125,-6.6030534351100005,-0.18320610687,1.23664122137,0.47112023756611526,0.4161153712839516,0.43811731779681706,7.936840597041603,8.342310552298521,8.180122570195753
1229,22.6961538792,0.117431640625,0.03076171875,0.840087890625,-5.15267175573,0.251908396947,3.2137404580199997,2.076902602615213,0.17715635988778938,0.9370548569787588,7.952263967752326,8.159389984258397,8.076539577655968
1230,22.7146148682,0.101806640625,-0.015625,0.815185546875,-8.43511450382,0.893129770992,1.8167938931299998,-1.089615158356576,0.6332499597083245,-0.055896087517635695,7.11738652622821,8.059346116031165,7.682562280109983
1231,22.7330749035,0.110107421875,0.0048828125,0.803955078125,-7.5954198473300005,2.87786259542,2.93129770992,0.3447627175917599,0.09996151202063411,0.19788199424908445,7.798408126915526,7.739006758580347,7.762767305914419
1232,22.7515361309,0.10986328125,0.01416015625,0.86474609375,-0.648854961832,1.8167938931299998,1.8320610687,0.9306511228064079,0.6235018897780168,0.7463615829893733,7.239499415078445,7.789329553651877,7.569397498222504
1233,22.7699832916,0.11474609375,-0.0263671875,0.861083984375,7.5190839694700005,-1.64885496183,0.312977099237,-1.7385429757928392,0.8304617037376553,-0.19714016807454265,7.5868724224791775,7.543292196595058,7.560724286948706
1234,22.788435459099997,0.108154296875,-0.016357421875,0.84765625,0.893129770992,1.1145038167899999,0.35114503816799997,-1.0966247521945753,-0.17241300440697177,-0.5420977035220133,7.26986565405638,7.582558095181904,7.457481118731694
1235,22.806915521599997,0.096435546875,0.01611328125,0.868896484375,-0.19083969465599998,0.137404580153,0.839694656489,1.0559198177624822,-0.5168963066155903,0.11223014313563878,6.332044009249137,7.468074327522424,7.013662200213109
1236,22.8253715038,0.11572265625,0.001708984375,0.831298828125,3.06870229008,-1.84732824427,0.7709923664120001,0.11666355317377082,0.17849771533459008,0.15376405047026237,7.925029604926005,6.97853494471374,7.357132808798646
