,Unnamed: 0,t,Ax,Ay,Az,Gx,Gy,Gz,phi_acc,phi_gyro,phi_cf,theta_acc,theta_gyro,theta_cf,phi_kf,theta_kf
679,679,12.528346300099999,0.547607421875,0.05078125,0.783203125,4.25190839695,-56.8244274809,2.9465648855,3.0416941645884537,-0.5386586705638499,0.8934824634970718,34.90442418427477,31.69686507794858,32.97988872047905,2.3967757320705743,33.72656917766725
680,680,12.546839475599999,0.55029296875,0.052978515625,0.674560546875,6.328244274809999,-51.80152671760001,6.54961832061,3.48252532832003,-97.05393292721571,-56.839349625001404,39.12061598141654,32.28522527354584,35.01938155669413,2.8165252444606494,36.57690263448698
681,681,12.565310478199999,0.589111328125,0.042724609375,0.791259765625,10.0610687023,-59.122137404600004,9.49618320611,2.479937952640162,-56.41384810105712,-32.856333679578206,36.62860049667256,34.023827773791545,35.06573686294395,2.375029882424979,36.055050240875715
682,682,12.5837674141,0.601806640625,0.073486328125,0.64404296875,9.74809160305,-56.969465648900005,10.2366412214,4.765691942784268,-32.08201043662247,-17.342929484859773,42.87350828585047,35.11658738070301,38.21935574276199,3.6312711616482356,39.772188432937746
683,683,12.60222435,0.606689453125,0.01708984375,0.616455078125,-2.15267175573,-45.381679389300004,10.8015267176,1.131950914019177,-17.853800191253733,-10.259499749144569,44.53155535336907,37.96653021094493,40.592540267914586,1.7562649357039042,42.306411756796045
684,684,12.6206822395,0.634033203125,0.030517578125,0.6923828125,-17.3893129771,-46.48091603050001,9.09160305344,1.861809467448934,-10.39066429453489,-5.48967478974136,42.45346635739097,41.04379550046514,41.60766384323547,1.3910156324045448,41.96437322388752
685,685,12.6391732693,0.650634765625,0.084716796875,0.6669921875,-5.90839694656,-44.8244274809,14.893129771,5.195038888454175,-5.98163867832246,-1.510967651611805,44.059610410432356,40.83017690454233,42.12195030689835,3.416282925845817,42.84592400418315
686,686,12.6576342583,0.69482421875,0.11083984375,0.73095703125,6.72519083969,-48.3435114504,16.0916030534,6.27193669812279,1.6620650287447465,3.5060136964959643,43.223182585834856,42.36532866652922,42.70847023425148,4.95081803801958,42.63152730529213
687,687,12.6760983467,0.65576171875,-0.139892578125,0.702392578125,7.59541984733,-51.916030534399994,12.0763358779,-8.282988541136385,3.211803986057088,-1.3861130248203015,42.47808880054139,43.68329477437522,43.20121238484169,-3.5546373062518724,42.056142247535824
688,688,12.694558143599998,0.67724609375,0.014892578125,0.7138671875,-2.70992366412,-51.6870229008,15.5038167939,0.8670845178274965,-2.417581325287306,-1.1037149880413852,43.48581138827229,43.30757976998483,43.378872417299824,-1.156498862582354,42.46516018259345
689,689,12.713025093099999,0.673828125,-0.0361328125,0.7080078125,-0.496183206107,-52.549618320600004,9.84732824427,-2.1171536397430857,-1.7661164623000831,-1.9065313332772844,43.545867116103466,43.104607242530506,43.281111191959695,-2.0896034850565064,42.65040370164849
690,690,12.7314760685,0.691650390625,-0.0390625,0.688232421875,-15.4427480916,-55.045801526700004,2.3969465648900004,-2.2925682211576848,-2.988285634410415,-2.709998669109323,45.09585217783476,43.657539525603504,44.23286458649601,-2.658545741323105,43.669981679893546
691,691,12.7499320507,0.71630859375,-0.0166015625,0.65625,-14.7328244275,-57.954198473299996,1.03053435115,-0.9790346620003604,-2.8717075083294583,-2.114638369797819,47.49634525348818,45.212082051832546,46.125787332494795,-2.0476579511386115,45.53727969304451
692,692,12.768398046500002,0.736083984375,0.03076171875,0.504150390625,-9.90839694656,-52.618320610699996,2.9923664122099995,1.9747320006677065,-3.54198478298682,-1.3352980695250092,55.542764405000725,46.67579749469522,50.22258425881743,0.06721145508556514,51.31414162884751
693,693,12.7868580818,0.77392578125,0.037353515625,0.536865234375,-8.98473282443,-45.679389313,4.88549618321,2.2710118763526665,-1.5370584007553578,-0.013830289912148077,55.186488619184296,50.11379520361351,52.14287256984182,1.067856818000624,53.342499583092994
694,694,12.8053190708,0.78857421875,0.089111328125,0.66650390625,-4.5267175572500005,-39.6183206107,9.00763358779,4.932720119404486,-0.6549579356489932,1.5801132863723986,49.545042194393254,51.41422063783288,50.66654926045703,3.1454071479780654,50.629047708719995
695,695,12.823841095,0.81103515625,0.0205078125,0.646484375,-11.6641221374,-51.5648854962,11.236641221400001,1.1327543687603574,0.958601545710866,1.0282626749306627,51.427249475520675,50.467142658913644,50.85118538555646,1.5146064106570631,50.68201176213295
696,696,12.8423211575,0.779052734375,-0.048583984375,0.52734375,-19.5648854962,-45.625954198500004,6.29007633588,-2.956343482393597,0.2279710757423843,-1.045754747512008,55.79329215554223,50.31633354806325,52.50711699105484,-1.717170642548218,53.46843327582962
697,697,12.8607821465,0.803466796875,0.006103515625,0.575439453125,-9.45801526718,-39.3969465649,7.809160305339999,0.3538497731637089,-2.103943386506121,-1.1208261226381893,54.38839946338993,52.267646380802496,53.11594761383748,-0.8099475937879228,53.69326970368822
698,698,12.879247188599999,0.807373046875,-0.032470703125,0.683837890625,-5.770992366410002,-47.7786259542,2.41984732824,-1.7577973428350346,-1.4709907129611772,-1.58571336491072,49.703871129560824,52.77279152803112,51.545223368643,-1.756394447267529,50.78849970926716
699,699,12.897705316500002,0.796875,-0.098388671875,0.51318359375,-0.8778625954200001,-47.3969465649,-3.7786259542,-5.926361259839139,1.3206290210102198,-1.5781670913295236,56.7461793983964,51.48871364099786,53.59169994395727,-4.6883086569556225,54.07928857135928
700,700,12.9161684513,0.80859375,-0.07177734375,0.51904296875,15.2442748092,-44.59541984729999,-9.52671755725,-4.2721775184727475,-1.1425907670108082,-2.3944254675955845,57.056079687288936,53.422062376700545,54.8756693009359,-4.6621002240048695,55.54542762066465
